,title,subtitle,date_published,url,is_paid
195,"
							Der Bundestag sollte entscheiden
			        ","
						Der Impfstoff von Pfizer und Biontech verhindert offenbar auch Ansteckungen. Das muss Folgen für die Debatte um angebliche „Privilegien“ für Geimpfte haben. Die Entscheidung über sie sollte nicht Gremien wie dem Ethikrat überlassen werden.
					",2021-02-21T21:09:30+0100,https://www.faz.net/suche/kommentar-zur-debatte-um-privilegien-fuer-geimpfte-nicht-dem-ethikrat-ueberlassen-17209560.html,true
196,"
							Die ersten Hanteln stemmt Netanjahu selbst
			        ","
						In Israel beginnt die nächste Corona-Öffnungsphase – und Geimpfte und Genesene mit „Grünem Abzeichen“ können sogar wieder Fitnessstudios oder Kulturveranstaltungen besuchen. Der Ministerpräsident wirbt um Akzeptanz.
					",2021-02-21T18:57:34+0100,https://www.faz.net/premiumContent?contentId=1.7209499,false
197,"
							Wie das Biontech-Vakzin die Virusübertragung stoppt
			        ","
						In der Bekämpfung der Covid-19-Pandemie zeigt sich allmählich Licht am Ende des Tunnels. Einer Studie des israelischen Gesundheitsministeriums zufolge stoppt der Biontech-Impfstoff eine Übertragung des Virus’ in fast 90 Prozent der Fälle.
					",2021-02-21T11:05:14+0100,https://www.faz.net/suche/biontech-impfstoff-in-israel-stoppt-ansteckung-zu-fast-90-prozent-17209098.html,false
198,"
							Deutschland ist auf Massenimpfungen nicht vorbereitet
			        ","
						Schon in wenigen Wochen wird Deutschland so viel Impfstoff haben, dass den Impfzentren eine Überlastung droht. Wird die bisherige Priorisierung von Risikogruppen dann zum Problem?
					",2021-02-21T10:05:16+0100,https://www.faz.net/suche/deutschland-ist-auf-corona-massenimpfungen-nicht-vorbereitet-17206804.html,true
199,"
							Impfstoff von Biontech nach zwei Dosen zu fast 96 Prozent wirksam
			        ","
						Neue Daten des israelischen Gesundheitsministeriums lassen sogar Karl Lauterbach von einer Rückkehr zum normalen Leben sprechen. Der RNA-Impfstoff von Biontech/Pfizer schützt demnach in sehr hohem Maße vor Corona-Infektionen und schweren Krankheitsverläufen.
					",2021-02-21T03:52:23+0100,https://www.faz.net/premiumContent?contentId=1.7208873,false
200,"
							Lehren aus der Corona-Pandemie
			        ","
						Deutschland ist in der Pandemie hinter seinen Möglichkeiten zurückgeblieben. Besser vorbereitet, hätte es sich viel Leid und Tod ersparen können. Für die Zukunft ergeben sich daraus zwei Lehren.
					",2021-02-20T20:25:19+0100,https://www.faz.net/suche/lehren-aus-der-corona-pandemie-17207112.html,true
201,"
							„Die Menschen müssen wissen, wie es weitergeht“
			        ","
						Die Ministerpräsidentin von Rheinland-Pfalz, Malu Dreyer (SPD) kritisiert die Kommunikation in der Pandemie. Ein Gespräch über Corona und ein mögliches Ende des Lockdowns.
					",2021-02-20T12:59:46+0100,https://www.faz.net/suche/dreyer-die-menschen-muessen-wissen-wie-es-weitergeht-17207153.html,true
202,"
							Wer kennt Christian Baldauf?
			        ","
						Der CDU-Spitzenkandidat in Rheinland-Pfalz hat ein Problem: Alle sehen nur auf die sozialdemokratische Ministerpräsidentin Malu Dreyer. Und die Corona-Krise spielt ihr in die Hände.
					",2021-02-20T12:05:41+0100,https://www.faz.net/suche/wahl-in-rheinland-pfalz-der-cdu-kandidat-hat-es-schwer-17196872.html,true
203,"
							Biontech wehrt sich gegen Wucherpreis-Berichte
			        ","
						Wollte Biontech die EU mit einem Wucherpreis von 54,08 Euro je Dosis über den Tisch ziehen? Der Chef des Mainzer Impfstoffherstellers weist das entschieden zurück – und erklärt die erste Preisberechnung.
					",2021-02-20T11:44:50+0100,https://www.faz.net/premiumContent?contentId=1.7207979,false
204,"
							Dann lieber nicht geimpft?
			        ","
						Etliche Ärzte und Pfleger wollen den Impfstoff von Astra-Zeneca nicht verabreicht bekommen. Haben sie eine andere Option? Und was bedeutet das für die Impfkampagne?
					",2021-02-20T11:31:41+0100,https://www.faz.net/suche/mittel-von-astra-zeneca-dann-lieber-nicht-geimpft-17206709.html,true
205,"
							Der Feind, der sich wandelt
			        ","
						Die gefährlicheren Corona-Mutanten zu bekämpfen gilt der Bundesregierung als vordringliches Ziel. Wie realistisch ist das bei dem aktuellen Zuwachs?
					",2021-02-20T08:51:44+0100,https://www.faz.net/suche/kampf-gegen-corona-mutanten-der-feind-der-sich-wandelt-17207036.html,true
206,"
							Der britische Vertrag ist auch nicht besser
			        ","
						Astra-Zeneca hat Großbritannien bevorzugt mit Impfstoff beliefert – angeblich, weil die Briten den Vertrag früher unterzeichnet haben als die EU. Doch das stimmt nicht – wie ein Blick in den Vertragstext zeigt.
					",2021-02-19T23:27:51+0100,https://www.faz.net/suche/streit-um-impfstoffbestellung-der-britische-vertrag-ist-auch-nicht-besser-17206983.html,true
207,"
							Kann der Corona-Lockdown für Geimpfte gelockert werden?
			        ","
						Biontech-Geimpfte wiesen eine geringere Virusausscheidung auf als Nichtgeimpfte, berichtet der Chef der Stiko. Die Erkenntnisse könnten „erhebliche Konsequenzen“ für die Bewegungsfreiheit der Geimpften haben.
					",2021-02-19T21:02:27+0100,https://www.faz.net/premiumContent?contentId=1.7207388,false
208,"
							Deutschland sagt 1,5 Milliarden Euro für Kampf gegen Corona zu
			        ","
						Mit dem Geld soll die internationale Covax-Initiative unterstützt werden, sagt der Bundesfinanzminister. Auch ärmeren Ländern Zugang zu Impfstoff zu verschaffen, sei „eine elementare Frage der Gerechtigkeit“, äußert die Kanzlerin.
					",2021-02-19T19:55:16+0100,https://www.faz.net/premiumContent?contentId=1.7207026,false
209,"
							230 Fälle von Mutationen an der Bergstraße und im Lahn-Dill-Kreis
			        ","
						Die Inzidenz als zentraler Corona-Kennwert ist in Hessen wieder leicht gestiegen und liegt deutlich über der für Lockerungen wichtigen Marke. Derweil können Senioren Impftermine bald umbuchen.
					",2021-02-19T18:19:00+0100,https://www.faz.net/premiumContent?contentId=1.7205928,false
210,"
							Alterspräsident als erster Bundestagsabgeordneter geimpft
			        ","
						Als wohl erster Bundestagsabgeordneter wurde der FDP-Politiker Hermann Otto Solms im hessischen Heuchelheim geimpft. Der Alterspräsident des Deutschen Bundestages rief die Bevölkerung auf, es ihm gleichzutun.
					",2021-02-19T09:10:59+0100,https://www.faz.net/premiumContent?contentId=1.7205859,false
211,"
							So sollen Hausärzte die Impfzentren unterstützen
			        ","
						Bislang war beim Corona-Impfstoff immer von einem Mangel die Rede. Doch schon bald könnte es mehr Impfstoff geben, als die Zentren verarbeiten können – deshalb ruhen die Hoffnungen nun auf den Hausärzten.

					",2021-02-19T06:54:06+0100,https://www.faz.net/suche/so-sollen-hausaerzte-die-corona-impfzentren-unterstuetzen-17205069.html,true
212,"
							„Mit 40 Prozent Nebenwirkungen hatten wir nicht gerechnet“
			        ","
						Kurz nach der Impfung mit dem Astra-Zeneca-Wirkstoff waren in seiner Braunschweiger Klinik von 88 Beschäftigten 37 kurzzeitig arbeitsunfähig. Warum er die Impfung dennoch empfiehlt, erklärt der Ärztliche Direktor Karl-Dieter Heller im Interview.
					",2021-02-18T16:10:15+0100,https://www.faz.net/premiumContent?contentId=1.7204571,false
213,"
							Zehntausende Senioren schneller zur Impfung
			        ","
						Die zentrale Corona-Kennziffer ist in Hessen gestiegen, aber klar niedriger als in der Vorwoche. Zusätzlicher Impfstoff macht frühere Impftermine möglich.
					",2021-02-18T15:22:00+0100,https://www.faz.net/suche/corona-in-hessen-kassel-seit-sieben-tagen-unter-schwellenwert-35-17203907.html,true
214,"
							Immunologen plädieren für Nachimpfung mit mRNA-Vakzin
			        ","
						Wegen einer etwas niedrigeren Wirksamkeit hat der Impfstoff von Astra-Zeneca Akzeptanzprobleme. Die Deutsche Gesellschaft für Immunologie schlägt nun einen Ausweg vor.
					",2021-02-18T05:38:46+0100,https://www.faz.net/premiumContent?contentId=1.7203661,false
215,"
							Die neue große Impfhoffnung
			        ","
						Weiterer Hoffnungsschimmer in der Bekämpfung der Pandemie: Johnson & Johnson steht vor der Zulassung eines Impfstoffs, der viele Vorteile verspricht. Wie schnell kann der Pharmakonzern liefern?
					",2021-02-17T20:28:17+0100,https://www.faz.net/suche/corona-impfstoff-von-johnson-johnson-vor-zulassung-17203022.html,true
216,"
							Japan beginnt erst jetzt mit den Impfungen
			        ","
						Tokio ist besonders vorsichtig mit den Impfstoffen. Vor einer Zulassung müssen die Hersteller auch Studien mit Japanern durchführen. Der derzeitige Plan soll Sicherheit auch während der Olympischen Spiele schaffen.
					",2021-02-17T18:12:36+0100,https://www.faz.net/premiumContent?contentId=1.7203026,false
217,"
							Wie die EU gegen Virus-Mutanten vorgehen will
			        ","
						Die jüngst heftig kritisierte EU-Kommissionspräsidentin von der Leyen zeigt sich in Brüssel entschlossen. Neben 300 Millionen weiteren Impfdosen präsentiert sie ihren Plan gegen neue Corona-Varianten.
					",2021-02-17T15:32:52+0100,https://www.faz.net/premiumContent?contentId=1.7202600,false
218,"
							Britische Mutante gewinnt Oberhand
			        ","
						Der Anteil der Variante liegt in Deutschland bei mehr als 22 Prozent. Bis zur nächsten Bund-Länder-Schalte könnte er auf über 80 Prozent steigen. Für Panik gebe es aber keinen Grund, sagt Jens Spahn – und warnt davor, den Astra-Zeneca-Impfstoff schlechtzureden.

					",2021-02-17T13:52:50+0100,https://www.faz.net/premiumContent?contentId=1.7202482,false
219,"
							Drosten für breiten Einsatz von Astra-Zeneca
			        ","
						Die Wirksamkeit des Impfstoffes von Astra-Zeneca ist etwas schlechter als die der zugelassenen Konkurrenten. Zudem gibt es Berichte von Nebenwirkungen. Virologe Christian Drosten wirbt dennoch für den Impfstoff: „Wir müssen alles dransetzen, jetzt so schnell wie möglich in der Breite zu impfen.“
					",2021-02-17T07:40:45+0100,https://www.faz.net/premiumContent?contentId=1.7201939,false
220,"
							Frankreich fahndet nach Forschungserfolg
			        ","
						Louis Pasteur war ein Pionier bei der Erforschung von Infektionskrankheiten. Doch nun hadert das Land des Vordenkers mit sich, weil Forschungsdurchbrüche im Kampf gegen Covid-19 ausbleiben. Was läuft falsch? 


					",2021-02-17T06:51:19+0100,https://www.faz.net/suche/corona-impfstoff-entwicklung-in-frankreich-ohne-erfolg-17201150.html,true
221,"
							Es ist noch Impfstoff übrig
			        ","
						Warum sind noch nicht mehr Deutsche mit dem neuen Präparat geimpft worden? An den Vorräten allein liegt es diesmal nicht. Ein Problem sind die Nebenwirkungen. Sie sind nicht schlimm, treten aber sehr häufig auf.
					",2021-02-16T18:46:10+0100,https://www.faz.net/suche/corona-impfungen-mit-impfstoff-von-astrazeneca-starten-nicht-gut-17201140.html,true
222,"
							Johnson & Johnson beantragt Zulassung für die EU
			        ","
						Das Vakzin von Johnson & Johnson könnte bald der vierte Corona-Impfstoff mit einer bedingten Marktzulassung für die EU sein – und der erste, bei dem voraussichtlich eine Dosis zur Immunisierung reicht.
					",2021-02-16T17:24:10+0100,https://www.faz.net/premiumContent?contentId=1.7201263,false
223,"
							Die Jungen wollen keine Spritze
			        ","
						Drei Viertel der Corona-Neuinfektionen in Israel gehen auf junge Menschen zurück, denn die lassen sich nur zögerlich impfen. Jetzt mahnt Ministerpräsident Netanjahu persönlich.
					",2021-02-15T08:14:20+0100,https://www.faz.net/premiumContent?contentId=1.7197879,false
224,"
							Das japanische Pandemierätsel
			        ","
						Japan hat die Pandemie weit besser im Griff als westliche Staaten. Doch die Wirtschaft schrumpfte im vergangenen Jahr ähnlich stark wie die deutsche. Wie kommt das?
					",2021-02-15T07:36:02+0100,https://www.faz.net/premiumContent?contentId=1.7198415,false
225,"
							Hat Argentinien „Sputnik V“ zu eilig zugelassen?
			        ","
						Argentinien war das erste große Land, das ganz auf den russischen Impfstoff setzte. „Sputnik V“ bewahrte die Regierung vor einem Impfdesaster. Doch Dokumente legen nahe, dass er überhastet genehmigt wurde.
					",2021-02-14T16:28:34+0100,https://www.faz.net/premiumContent?contentId=1.7197514,false
226,"
							Merkel erklärt den Öffnungsplan
			        ","
						Angesichts der Ausbreitung neuer Virusvarianten mahnt die Bundeskanzlerin zur Vorsicht. Für die angekündigten Einreisebeschränkungen soll es auch keine Ausnahmen für Pendler geben. Auch zum neuen Richtwert für Lockerungen äußert sie sich.
					",2021-02-12T20:13:24+0100,https://www.faz.net/premiumContent?contentId=1.7195748,false
227,"
							Curevac startet Zulassungsverfahren mit Europäischer Arzneimittelbehörde
			        ","
						Im Rennen um den Covid-Impfstoff ist das Unternehmen im Rückstand. Aber jetzt geht es in die entscheidende Phase für die Marktzulassung seines Impfstoffes in Europa.
					",2021-02-12T12:35:44+0100,https://www.faz.net/premiumContent?contentId=1.7194463,false
228,"
							Unterstützung für Biontech aus Hanau
			        ","
						Der Chemiekonzern Evonik will Lipide für das Marburger Impfstoff-Werk von Biontech produzieren - unter anderem in Hanau. Die Auslieferung könnte noch 2021 beginnen.
					",2021-02-11T17:15:52+0100,https://www.faz.net/suche/evonik-liefert-lipide-an-impfstoff-hersteller-biontech-17192853.html,true
229,"
							Die Drängler an der Impfstraße
			        ","
						Trotz strikter Priorisierung drängeln sich beim Impfen immer wieder Funktionsträger wie Politiker oder Geistliche vor. Müssen Sanktionen her?
					",2021-02-11T15:41:20+0100,https://www.faz.net/suche/corona-impfung-soll-vordraengeln-bestraft-werden-17192608.html,true
230,"
							Hessen führt Maskenpflicht von der ersten Klasse an ein
			        ","
						Über Nacht sind einige Kreise in Hessen unter den Schwellenwert 50 bei den Corona-Neuinfektionen gerutscht. Die Inzidenz ist nur noch halb so hoch wie Anfang Januar. Dennoch gilt fortan auch an Grundschule eine Maskenpflicht für alle Klassen.
					",2021-02-11T15:27:00+0100,https://www.faz.net/suche/hessen-fuehrt-maskenpflicht-von-der-ersten-klasse-an-ein-17192048.html,true
231,"
							Regierung sorgt sich um fehlende Corona-Spritzen
			        ","
						Impfstoff ist nicht alles: Der Regierung geht es nun auch darum, dass die Ausrüstung drum herum ausreichend verfügbar ist.
					",2021-02-11T14:02:12+0100,https://www.faz.net/premiumContent?contentId=1.7192524,false
232,"
							Astra-Zeneca ist im Aufschwung
			        ","
						Der Pharmakonzern meldet einen zweistelligem Umsatz- und Gewinnsprung. Für künftige Corona-Mutationen verspricht er neue Impfstoffe innerhalb von sechs bis neun Monaten.
					",2021-02-11T12:10:55+0100,https://www.faz.net/premiumContent?contentId=1.7192362,false
233,"
							Evonik will Biontech mit Lipiden für Impfstoff beliefern
			        ","
						Der Spezialchemiekonzern und das Biotechunternehmen haben ihre Partnerschaft verstärkt. Die Lieferungen der Lipide sind wichtig, damit Biontech sein Lieferziel einhalten kann.
					",2021-02-11T11:41:47+0100,https://www.faz.net/premiumContent?contentId=1.7192264,false
234,"
							„Auch Milliarden hätten nichts geändert“
			        ","
						Stefan Oschmann erklärt im Interview die komplexe Herstellung von Lipiden für den Biontech-Impfstoff, wie die Produktion beschleunigt werden soll und in welchem Punkt Europa aus der amerikanischen Pandemiebewältigung lernen kann.
					",2021-02-11T09:15:33+0100,https://www.faz.net/suche/corona-impfstoff-merck-chef-ueber-die-komplexe-herstellung-17191107.html,true
235,"
							Der Kampf gegen die Mutation
			        ","
						Die zweite Welle der Infektionen in Südafrika ebbt zwar ab, doch die Sorgen, dass die Impfstoffe kaum wirken, nehmen zu. Nun drohen bereits gelieferte Astra-Zeneca-Dosen abzulaufen.
					",2021-02-10T21:08:41+0100,https://www.faz.net/premiumContent?contentId=1.7191178,false
236,"
							Biontech startet Produktion in Marburg
			        ","
						Sobald das neue Werk voll betriebsbereit sei, werde es mit einer jährlichen Kapazität von bis zu 750 Millionen Dosen eine der größten mRNA-Produktionsanlagen in Europa sein, teilt Biontech mit.
					",2021-02-10T18:04:28+0100,https://www.faz.net/suche/corona-impfstoff-biontech-startet-produktion-in-marburg-17191665.html,false
237,"
							Länder gehen bei Schulen eigene Wege, Friseure sollen früher öffnen
			        ","
						Das Thema Schulen haben Bund und Länder bei ihrem Treffen ausgeklammert. Bei der Lockdown-Verlängerung gibt es einen Kompromiss. Und die Kanzlerin will frühere Impfungen von Lehrern und Erziehern.
					",2021-02-10T17:31:01+0100,https://www.faz.net/premiumContent?contentId=1.7191282,false
238,"
							Ein bisschen Selbstkritik
			        ","
						Die proeuropäischen Fraktionen lassen die Kommissionspräsidentin trotz des Impfstoff-Mangels glimpflich davon kommen. Nur einmal wird es richtig laut – als der AfD-Abgeordnete Jörg Meuthen ans Pult tritt.
					",2021-02-10T14:32:03+0100,https://www.faz.net/premiumContent?contentId=1.7190771,false
239,"
							Biontech nimmt Impfstoff-Produktion in Marburg auf
			        ","
						Der Mainzer Wirkstoff-Entwickler Biontech hat die Produktion seines Corona-Impfstoffs in Marburg aufgenommen. Derweil meldet das RKI weniger neue Covid-19-Fälle für Hessen als vor einer Woche.
					",2021-02-10T11:35:00+0100,https://www.faz.net/suche/biontech-nimmt-corona-impfstoff-produktion-in-marburg-auf-17190210.html,true
240,"
							Am Impfstoff wird sie gemessen
			        ","
						Wegen der Impfstoffbestellung für die EU erlebt Ursula von der Leyen ihre ernsteste Krise als Kommissionspräsidentin. Die Drohung mit Grenzkontrollen in Nordirland geriet zum Desaster. Wer hat es verbockt?
					",2021-02-10T07:25:22+0100,https://www.faz.net/suche/corona-impfstoff-von-der-leyens-krise-bei-der-impf-bestellung-17189577.html,true
241,"
							Die Zeichen stehen auf Lockdown-Verlängerung
			        ","
						Merkel will die Schulen offenbar noch nicht öffnen. Kramp-Karrenbauer will die Bundeswehr erneuern. Und der Senat wertet das Amtsenthebungsverfahren gegen Donald Trump als verfassungsgemäß. Der F.A.Z.-Newsletter.
					",2021-02-10T06:19:42+0100,https://www.faz.net/premiumContent?contentId=1.7189942,false
242,"
							Mehr Impfungen pro Biontech-Ampulle erlaubt
			        ","
						Sieben statt sechs Dosen aus einem Fläschchen – das ist in Nordrhein-Westfalen laut einem Bericht ab sofort zulässig. So könnten mehr Menschen geimpft werden. Es gibt allerdings Bedingungen.
					",2021-02-10T03:08:04+0100,https://www.faz.net/premiumContent?contentId=1.7190018,false
243,"
							„Es ist hart für Eltern und Kinder, das ist mir klar“
			        ","
						Die Kanzlerin hält es offenbar für zu riskant, Kitas und Schulen schon vor dem 1. März wieder zu öffnen. In einigen Ländern sieht man das anders. 
					",2021-02-09T18:16:23+0100,https://www.faz.net/premiumContent?contentId=1.7189458,false
244,"
							Biontech bekommt Platz
			        ","
						Der Impfstoffhersteller Biontech wächst weiter. Jetzt kann sich das börsendotierte Unternehmen auf einem kaum mehr benötigten Kasernengelände in Mainz ausbreiten. 
					",2021-02-09T18:00:30+0100,https://www.faz.net/suche/biontech-vergroessert-sich-erweiterung-nach-abzug-17189384.html,true
245,"
							Lahmes Deutschland
			        ","
						Der feste Glaube daran, dass das Land größte Probleme bewältigen kann, ist bedroht. Die Politik – mit all ihren Ebenen – ist zu träge. 

					",2021-02-09T17:00:44+0100,https://www.faz.net/suche/grossprojekte-corona-bildung-lahmes-deutschland-17189057.html,true
246,"
							Stolz auf ein Fünkchen Hoffnung
			        ","
						Seit Dienstag sind alle lokalen Impfzentren in Hessen geöffnet. Weil die Impfstoffmenge begrenzt ist, geht es dort noch beschaulich zu.


					",2021-02-09T16:30:00+0100,https://www.faz.net/suche/lokale-corona-impfzentren-eroeffnet-ein-fuenkchen-hoffnung-17189043.html,true
247,"
							Ein Virus geht um die Welt
			        ","
						Mutationen machen die Coronaviren ansteckender, vielleicht weniger angreifbar. Können uns die Impfstoffe trotzdem helfen?
					",2021-02-09T15:16:43+0100,https://www.faz.net/suche/corona-mutation-koennen-impfstoffe-trotzdem-helfen-17182974.html,true
248,"
							Kann Europa Krise?
			        ","
						Kaum ein gutes Wort für Brüssel: Bei Frank Plasbergs Gästen bricht sich der aufgestaute Frust über das europäische Impfchaos Bahn. Star der Runde ist der Heinsberger Landrat Stephan Pusch. Mit ihm sollte Ursula von der Leyen dringend telefonieren.
					",2021-02-09T06:18:11+0100,https://www.faz.net/premiumContent?contentId=1.7188251,false
249,"
							Die Angst der Republikaner und die Sorge der Kanzlerin
			        ","
						In Washington startet das zweite Amtsenthebungsverfahren gegen Donald Trump und in Deutschland werden vor den nächsten Corona-Beratungen immer mehr Stufenpläne für einen Weg „raus aus dem Lockdown“ präsentiert. Der Newsletter für Deutschland.
					",2021-02-09T06:03:24+0100,https://www.faz.net/premiumContent?contentId=1.7188172,false
250,"
							EU bestellt bis zu 300 Millionen Impfdosen bei Biontech
			        ","
						Die EU-Kommission hat bei Biontech/Pfizer eine Bestellung über weitere 300 Millionen Dosen Corona-Impfstoff aufgegeben. Insgesamt kann die Europäische Union nun bis zu 600 Millionen Dosen des Impfstoffs beziehen.
					",2021-02-08T20:20:51+0100,https://www.faz.net/premiumContent?contentId=1.7188059,false
251,"
							Briten setzen weiter auf Astra-Zeneca
			        ","
						In Südafrika wird das Mittel von Astra-Zeneca vorerst nicht verimpft. In Großbritannien ist das Vertrauen in das „Arbeitspferd“ der britischen Impfkampagne derweil ungebrochen.
					",2021-02-08T18:31:00+0100,https://www.faz.net/premiumContent?contentId=1.7187402,false
252,"
							Altenheim nach Corona-Ausbruch ohne weitere Fälle
			        ","
						Nach allen anderen Ländern nutzt auch Hessen den Moderna-Impfstoff und liefert das Produkt von Astra-Zeneca an die regionalen Zentren aus. Bei den Impfquoten hinkt das Land aber hinterher. Erfreuliches kommt zudem aus Solms.
					",2021-02-08T15:43:00+0100,https://www.faz.net/suche/altenheim-nach-corona-ausbruch-ohne-weitere-faelle-suche-nach-mutation-17186729.html,true
253,"
							„Wir haben null Planungssicherheit“
			        ","
						Leerstehende Impfzentren, überlaufene Telefonhotlines und immer wieder die Frage: Wo ist der Impfstoff? Ein Impfarzt macht seinem Ärger Luft. Ein Protokoll.

					",2021-02-08T14:17:18+0100,https://www.faz.net/suche/arzt-schimpft-ueber-impfzentrum-und-fehlenden-corona-impfstoff-17184567.html,true
254,"
							Der Ausverkauf nach Amerika
			        ","
						Der Börsenstandort Deutschland scheint selbst für einheimische Firmen an Attraktivität zu verlieren, denn immer mehr deutsche Unternehmen finden ihr Börsenglück in Amerika. Das neue Zauberwort heißt Spacs.

					",2021-02-08T13:29:16+0100,https://www.faz.net/suche/deutsche-unternehmen-suchen-boersenglueck-in-amerika-17173147.html,true
255,"
							Schwerkranke werden früher geimpft
			        ","
						Schwerkranke sollen früher gegen Corona geimpft werden als bisher vorgesehen. Hausärzte und Lehrer rutschen trotz der Forderungen ihrer Interessensvertreter in der Impfreihenfolge nicht nach vorne.
					",2021-02-08T13:08:34+0100,https://www.faz.net/premiumContent?contentId=1.7187071,false
256,"
							Der Härtetest im Altenheim
			        ","
						Trotz Impfung infizieren sich 14 Altenheimbewohner neu – mit einer  ansteckenderen Virus-Variante. Ist da etwas schiefgelaufen? Nicht mit dem Impfstoff. Und dennoch geraten die Impfstoffhersteller unter Druck. 
					",2021-02-08T10:10:20+0100,https://www.faz.net/suche/altenheimbewohner-trotz-corona-impfung-mit-mutation-infiziert-17186349.html,true
257,"
							Der Gesundheitsminister hält Hof – und erteilt sich die Absolution
			        ","
						Impf-Chaos, Dauer-Lockdown und Corona-Müdigkeit – in der Bevölkerung wächst ein gefährlicher Unmut. Doch die Verantwortlichen scheinen über der Stimmung zu schweben. Nicht nur Jens Spahn lieferte dafür ein eklatantes Beispiel.
					",2021-02-08T03:22:55+0100,https://www.faz.net/premiumContent?contentId=1.7186488,false
258,"
							Weniger positive Corona-Tests in Hessen
			        ","
						Die Zahl der positiven Corona-Tests hat sich in Hessen im Vergleich zur Vorwoche deutlich verringert. Unter der Inzidenzgrenze von 50 liegt aktuell nur der Hochtaunuskreis.
					",2021-02-07T16:39:50+0100,https://www.faz.net/suche/weniger-positive-corona-tests-in-hessen-17185623.html,true
259,"
							14 geimpfte Altenheim-Bewohner positiv auf britische Corona-Variante getestet
			        ","
						Wieder ein Corona-Ausbruch in einem Altenheim – dieses Mal aber waren die Bewohner schon zweimal geimpft worden. Schwere Verläufe gibt es nach Angaben des Landkreises Osnabrück aber nicht.
					",2021-02-07T16:28:53+0100,https://www.faz.net/premiumContent?contentId=1.7185702,false
260,"
							Hayek und die Pandemie
			        ","
						Das Coronavirus zwingt auch demokratische Gesellschaften zu harten Eingriffen in die Freiheit. Ein Blick in die Schriften des Nobelpreisträgers bringt überraschende Erkenntnisse. Ein Gastbeitrag.
					",2021-02-07T10:31:53+0100,https://www.faz.net/suche/hayek-und-die-pandemie-17181692.html,true
261,"
							„Am Geld wird die schnellere Beschaffung von Impfstoff nicht scheitern“
			        ","
						„Wenn eine Firma Sorge hat, soll sie das klipp und klar sagen“, ermuntert der Finanzminister die Pharma-Unternehmen. Ein Biontech-Manager sagt, wieso mehr Mittel jetzt wirklich helfen – anders als im vergangenen Jahr.
					",2021-02-06T15:00:55+0100,https://www.faz.net/premiumContent?contentId=1.7184488,false
262,"
							Hessen hat erste Lieferung des Astra-Zeneca-Impfstoffs erhalten
			        ","
						Hessen hat die erste Lieferung des  Impfstoffs von Astra-Zeneca erhalten. Der Kreis Fulda hat nach wie vor die höchste Inzidenz in Hessen. Der Hochtaunuskreis ist der Landkreis mit der niedrigsten Inzidenz. 
					",2021-02-06T12:36:07+0100,https://www.faz.net/suche/hessen-hat-erste-lieferung-des-astra-zeneca-impfstoffs-erhalten-17184359.html,true
263,"
							„Die können gern die Jüngeren nehmen“
			        ","
						Millionen Deutsche warten auf ihren ersten Impftermin. Einige haben schon die zweite Spritze bekommen – und hadern mit der Bevorzugung. Über Gerechtigkeit in Zeiten der Pandemie. 
					",2021-02-06T10:28:34+0100,https://www.faz.net/suche/reportage-ueber-corona-impfzentren-gerechtigkeit-bei-der-impfung-17183275.html,true
264,"
							Der Gegner ist das Virus
			        ","
						Impfstoffe sind ein Gemeingut, dessen Bedeutung weiter wächst. Unser Ziel ist, dass jedes EU-Mitglied fairen Zugang dazu hat. Natürlich ziehen wir auch Lehren aus den Schwachpunkten, die sich gezeigt haben. Ein Gastbeitrag der EU-Kommissionspräsidentin.
					",2021-02-06T09:56:07+0100,https://www.faz.net/suche/ursula-von-der-leyen-zur-debatte-um-die-corona-impfung-17183103.html,true
265,"
							„Nur wer zwei Spritzen bekommen hat, ist wirklich geimpft“
			        ","
						Die erste Impfung ist kein umfassender Schutz gegen Corona: Das hat ein Altenheim schmerzlich erfahren müssen. Gute Nachrichten aus Wiesbaden: Die Paar-Termin-Buchung ist nun möglich. Und am Wochenende kommen erstmals Impfstoffe von Astra-Zeneca.
					",2021-02-05T18:43:00+0100,https://www.faz.net/suche/hessen-corona-ausbruch-im-seniorenheim-trotz-impfung-17182479.html,true
266,"
							„Auch Geimpfte müssen sich schützen“
			        ","
						Corona-Ausbrüche in einem Pflegeheim im Lahn-Dill-Kreis und in einer Kindertagesstätte in Frankfurt beschäftigen die Behörden. Die Sorge vor mutierten Viren wächst.

					",2021-02-05T17:45:41+0100,https://www.faz.net/suche/nach-ausbruch-in-seniorenheim-auch-geimpfte-muessen-sich-schuetzen-17183640.html,true
267,"
							Schnelligkeit schlägt Größe
			        ","
						Das Ende des integrierten Daimler-Konzerns ist ein strategischer Zug. Auf vielen börsennotierten Konzernen lastet derzeit ein enormer Aufspaltungsdruck. Das hat vor allem zwei Gründe.
					",2021-02-05T15:21:04+0100,https://www.faz.net/suche/konzern-aufspaltungen-schnelligkeit-schlaegt-groesse-17181827.html,true
268,"
							Viele Minderheiten trauen der Impfung nicht
			        ","
						In Großbritannien will sich weniger als die Hälfte der Schwarzen gegen Corona impfen lassen. Es gibt falsche Gerüchte über die Impfstoffe – und ein tiefes Misstrauen gegenüber den Empfehlungen weißer Amtspersonen. 
					",2021-02-05T14:44:51+0100,https://www.faz.net/premiumContent?contentId=1.7181687,false
